timestamp,Station,Station_ID,Source_Period,Source_File,wind_direction_deg,wind_direction_interpolated_deg,wind_dir_sin,wind_dir_cos,wind_speed_ms,wind_speed_10min_ms,wind_gust_ms,temperature_c,min_temp_10cm_c,dew_point_c,sunshine_duration_h,global_radiation_j_cm2,precip_duration_h,precipitation_mm,pressure_hpa,visibility_code,cloud_cover_octants,humidity_pct,wind_speed_hub_ms,wind_power_density,wind_speed_lag_1h,wind_speed_lag_2h,wind_speed_lag_3h,wind_speed_lag_6h,wind_speed_lag_12h,wind_speed_lag_24h,wind_speed_roll_3h,wind_speed_roll_6h,wind_speed_roll_12h,wind_speed_roll_24h,hour,month,hour_sin,hour_cos,month_sin,month_cos
2016-01-16 23:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,350.0,350.0,0.013594690638280418,1.6194006862069112,9.0,9.0,13.0,-1.0845326195035239,1.7,-4.2,0.0,0,0.0,0.0,0.7753199917215271,57.0,6.0,56,1.263872887338994,0.7751674849163688,1.2635953456274545,10.566734533184974,10.566734533184974,0.9339143815600611,10.566734533184974,-1.0378892385583578,1.1811742709695763,10.346594230410288,10.676804684572318,1.291023234291624,23,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2016-01-17 00:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,360.0,0.0,0.27305647089105445,1.6411571760309744,8.0,9.0,14.0,-1.175811963416182,1.4166666666666667,-3.8,0.0,0,0.0,0.0,0.7847981856264946,57.0,6.0,60,0.9351939467191525,0.3795106963849784,1.2635953456274545,11.887576349833095,10.566734533184974,0.6054184505457667,11.887576349833095,-1.0378892385583578,1.1811742709695763,10.566734533184974,10.566734533184974,1.3926381721964056,0,1,0.0,1.0,0.49999999999999994,0.8660254037844387
2016-01-17 01:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,10.0,10.0,0.5325182511438291,1.6194006862069112,7.0,6.0,13.0,-1.2123237009812453,1.1333333333333333,-3.0,0.0,0,0.0,0.0,0.8606237368662135,57.0,6.0,64,0.606515006099311,0.07137246015546247,0.9349520202376219,11.887576349833095,11.887576349833095,0.2769225195314721,11.887576349833095,-0.38074679975716136,0.9569305467903774,10.78687483595966,10.346594230410288,1.4434456411487975,1,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2016-01-17 02:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,360.0,0.0,0.27305647089105445,1.6411571760309744,7.0,7.0,11.0,-1.3401147824589665,0.85,-3.7,0.0,0,0.0,0.0,0.8606237368662135,57.0,6.0,64,0.606515006099311,0.07137246015546247,0.6063086948477894,10.566734533184974,11.887576349833095,0.9339143815600611,11.887576349833095,-0.05217558035656322,0.7326868226111783,10.566734533184976,10.1264539276356,1.4773172871170583,2,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2016-01-17 03:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,360.0,0.0,0.27305647089105445,1.6411571760309744,6.0,5.0,11.0,-1.2670913073288401,0.5666666666666667,-4.9,0.0,0,0.0,0.0,0.8795801246761487,57.0,6.0,57,0.27783606547946926,-0.16018704280991353,0.6063086948477894,9.245892716536853,10.566734533184974,0.9339143815600611,10.566734533184974,0.6049668584446335,0.5084430984319794,10.1264539276356,9.906313624860912,1.4603814641329285,3,1,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387
2016-01-17 04:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,40.0,40.0,1.233497402517695,1.3061144600551704,5.0,5.0,9.0,-1.5956969454144094,0.2833333333333333,-4.0,0.0,0,0.0,0.0,0.9269710942009757,57.0,6.0,69,-0.050842875140372445,-0.3261076315488837,0.27766536945795656,9.245892716536853,9.245892716536853,1.2624103125743555,9.245892716536853,1.2621092972458297,0.2841993742527802,9.245892716536853,9.686173322086226,1.3926381721964056,4,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2016-01-17 05:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,20.0,20.0,0.7840964164976187,1.55479227666871,3.0,4.0,8.0,-1.6869762893270677,0.0,-2.2,0.0,0,0.0,0.0,0.9648838698208458,57.0,6.0,82,-0.7082007563800555,-0.5047913424985438,-0.050977955931876213,7.92505089988873,9.245892716536853,1.2624103125743555,10.566734533184974,1.9192517360470265,-0.1642880741056178,7.925050899888731,9.135822565149509,1.2571515883233635,5,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2016-01-17 06:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,340.0,340.0,-0.23798347471550899,1.55479227666871,2.0,1.0,6.0,-1.833023239587321,-0.3833333333333333,-2.2,0.0,0,0.0,0.0,1.0027966454406945,57.0,6.0,85,-1.036879696999897,-0.5394341027847025,-0.7082646067115415,6.604209083240608,7.92505089988873,0.9339143815600611,9.245892716536853,2.247822955447625,-0.612775522464016,6.604209083240608,8.585471808212791,1.087793358482059,6,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2016-01-17 07:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,50.0,50.0,1.4176654016316335,1.1296010026005874,1.0,1.0,2.0,-1.9608143210650422,-0.7666666666666666,-1.4,0.0,1,0.0,0.0,1.0501876149655216,57.0,6.0,97,-1.3655586376197386,-0.5521972249953925,-1.036907932101374,3.962525449944365,6.604209083240608,0.6054184505457667,7.92505089988873,2.5763941748482226,-1.0612629708224142,5.283367266592488,8.035121051276073,0.8845634826724945,7,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2016-01-17 08:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,360.0,0.0,0.27305647089105445,1.6411571760309744,1.0,1.0,2.0,-1.7965115020222575,-1.15,-1.3,0.8,21,0.0,0.0,1.0786221966804135,57.0,6.0,91,-1.3655586376197386,-0.5521972249953925,-1.365551257491207,2.6416836332962434,3.962525449944365,0.6054184505457667,10.566734533184974,1.9192517360470265,-1.2855066950016132,3.962525449944365,7.264629991564669,0.7152052528311905,8,1,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387
