Location,date,avg_power,max_power,avg_wind_speed_100m,avg_wind_speed_10m,avg_temperature_2m,avg_relative_humidity_2m,avg_wind_gust_10m
1,2013-01-02,0.19414588600000002,0.316495886,4.944882750333333,2.800805835666667,32.25460022,85.70587145666667,5.3281817406666665
1,2013-01-03,0.23035421933333333,0.590495886,4.356132750458333,2.5787225023333336,36.61710022,98.49753812333334,4.969848407166666
1,2013-01-04,0.8680292193333333,0.928995886,12.382382753083334,7.844555835666667,19.758766886666667,62.872538123333335,15.924015070000001
1,2013-01-05,0.6980375526666666,0.798195886,8.505716083916667,5.063722502333333,10.221266887666667,57.78920479000001,10.324015071666667
1,2013-01-06,0.32276671933333334,0.485695886,6.9857160836666665,3.595389169,5.408766889833333,62.372538123333335,6.699015073999999
1,2013-01-07,0.569745886,0.755795886,7.902799417375,4.790389169,8.733766889,60.66420479000001,9.1281817385
1,2013-01-08,0.6052500526666666,0.919295886,7.942382750833333,4.861222502333333,11.637933555000002,55.28920479000001,9.694848405
1,2013-01-09,0.5784042193333333,0.808795886,7.876549417375,4.458305835666667,20.912933553333332,53.91420479000001,8.932348406000001
1,2013-01-10,0.8747833859999999,0.922795886,12.864466085791667,7.394972502541666,33.517100219999996,84.70587145666667,15.699015070666666
1,2013-01-11,0.834358386,0.912795886,9.986966085166666,5.758722502333334,34.18376688666667,76.99753812333334,12.994848404333334
1,2013-01-12,0.332733386,0.729395886,6.477382750583334,3.889139169,26.433766886666664,83.33087145666667,8.082348406166666
1,2013-01-13,0.21419171933333334,0.535495886,4.636966083666667,2.7437225023333336,16.15460022,65.70587145666667,5.615681740333334
1,2013-01-14,0.10878755266666668,0.256095886,4.090716083666667,2.285389169,21.658766886666665,60.45587145666667,4.544848407333333
1,2013-01-15,0.102870886,0.299395886,4.239466083666667,2.492889169,23.37960022,71.91420479,4.6198484073333335
1,2013-01-16,0.32639171933333333,0.550195886,5.275716083666667,2.8124725023333332,29.20460022,72.58087145666667,5.232348407333333
1,2013-01-17,0.39986255266666665,0.820095886,6.701549417,3.516639169,34.04210022,96.12253812333334,6.761515073999999
1,2013-01-18,0.3750792193333334,0.594395886,6.501966083666667,3.8424725023333335,35.09626688666667,92.83087145666667,7.519848406833333
1,2013-01-19,0.208920886,0.553695886,4.868632750333334,2.827472502333334,32.358766886666665,90.28920479,5.740681740666666
1,2013-01-20,0.09558755266666667,0.206495886,4.9390494170000006,2.737472502333333,32.97126688666666,93.95587145666667,5.144848407333334
1,2013-01-21,0.13655005266666667,0.176495886,5.831549417000001,2.7958058356666666,40.242100220000005,96.78920479,5.128181740666666
1,2013-01-22,0.066745886,0.102495886,3.559049417,2.0387225023333335,38.90876688666667,98.49753812333334,3.7198484073333336
1,2013-01-23,0.13267921933333335,0.222995886,5.257382750333334,2.6499725023333336,36.612933553333335,96.37253812333334,4.790681740666667
1,2013-01-24,0.08157505266666666,0.143595886,4.184049417,2.384139169,34.19210022,95.24753812333334,4.590681740666667
1,2013-01-25,0.14098338600000002,0.146595886,3.308632750333333,2.038305835666667,34.06710022,95.24753812333334,4.319848407333333
1,2013-01-26,0.5646708859999999,0.873395886,7.661966083666667,4.656639169,33.00043355333333,85.83087145666667,9.149015072166668
1,2013-01-27,0.8468167193333334,0.911995886,9.119466084416667,5.645389169,28.908766886666665,71.03920479,11.419848404833333
1,2013-01-28,0.563633386,0.707595886,8.051132750333332,4.9058058356666665,27.500433553333334,71.12253812333334,10.032348405833334
1,2013-01-29,0.276570886,0.472395886,5.404466083666667,3.3383058356666666,21.875433553333334,60.997538123333335,6.719848407000001
1,2013-01-30,0.36089171933333336,0.578395886,5.350299417,3.266639169,19.06710022,50.66420479000001,6.403181740666667
1,2013-01-31,0.18355005266666669,0.476295886,5.598216083666666,3.4428891690000003,26.583766886666666,76.33087145666667,6.7740150735
1,2013-02-01,0.5932000526666666,0.896595886,7.968632750333334,4.709139169,27.45043355333333,69.24753812333334,9.478181739166667
1,2013-02-02,0.6796625526666666,0.826595886,8.241966084041666,5.244972502333334,18.371266886666668,62.83087145666667,10.444848404833333
1,2013-02-03,0.6310292193333333,0.831095886,8.007799417,5.144139169,16.287933553333335,54.45587145666667,10.3615150725
1,2013-02-04,0.607145886,0.821395886,7.861132750333333,4.764555835666667,21.708766886666666,50.997538123333335,9.361515072333333
1,2013-02-05,0.5990625526666666,0.716095886,7.781966083916667,4.702055835666667,27.862933553333335,54.66420479000001,9.4865150725
1,2013-02-06,0.3153125526666667,0.448495886,4.626549417,2.8024725023333334,29.100433553333332,65.41420479,5.4823484071666675
1,2013-02-07,0.43563755266666665,0.592795886,8.041549417625001,4.485389169,33.84210022,93.99753812333334,8.615681739666668
1,2013-02-08,0.428695886,0.689895886,6.189882750708333,4.009139169,24.612933553333335,60.91420479000001,8.524015073166668
1,2013-02-09,0.5908417193333334,0.858795886,7.773632751083333,5.107055835666666,16.833766886666666,49.997538123333335,10.440681738833334
1,2013-02-10,0.5676167193333334,0.823395886,7.706549417125,4.6524725023333335,22.521266886666666,54.622538123333335,9.411515072166667
1,2013-02-11,0.18268755266666667,0.498195886,4.436549417,2.4012225023333333,32.517100219999996,80.08087145666667,4.936515074
1,2013-02-12,0.480170886,0.823795886,8.204882751583334,5.044555835666666,31.196266886666667,83.74753812333334,9.9906817385
1,2013-02-13,0.4305250526666667,0.801995886,7.341132750708333,4.384139169,29.22960022,62.497538123333335,8.932348405499999
1,2013-02-14,0.7417333859999999,0.848795886,9.229466084291667,5.414139168999999,35.24626688666667,66.37253812333334,10.828181738333333
1,2013-02-15,0.7554167193333333,0.844695886,8.371966083916666,5.276639169,25.85460022,67.78920479,10.469848404666667
1,2013-02-16,0.19726255266666667,0.525795886,5.224466083666667,3.5770558356666666,22.050433553333335,55.747538123333335,7.519848406166666
1,2013-02-17,0.28915421933333335,0.613895886,6.428216083666666,3.5712225023333333,31.62960022,63.622538123333335,6.753181740666666
1,2013-02-18,0.7159167193333333,0.861095886,9.293632751208333,4.887472502333333,47.796266886666665,70.78920479,9.307348405499999
1,2013-02-19,0.29688755266666667,0.603995886,6.137799417,3.3228891689999998,40.93793355333333,74.99753812333334,6.311515074
1,2013-02-20,0.31274171933333333,0.747695886,5.790299417,3.2483058356666668,37.28376688666666,76.66420479,6.211515074
1,2013-02-21,0.473708386,0.832195886,7.335716083916666,3.777889169,45.28376688666666,80.49753812333334,7.169848407
1,2013-02-22,0.430270886,0.739495886,7.913632750958333,4.477889169,53.237933553333335,84.24753812333334,8.4823484055
1,2013-02-23,0.5437458860000001,0.806995886,7.369882750708332,4.552472502333333,48.55460022,80.24753812333334,9.6906817385
1,2013-02-24,0.5321250526666667,0.734095886,6.147382750458333,3.3324725023333333,44.546266886666665,92.03920479,8.182348406666668
1,2013-02-25,0.7907042193333332,0.875095886,10.341132751958332,6.609555835666666,33.40876688666666,65.83087145666667,13.799015070166666
1,2013-02-26,0.608845886,0.786995886,8.795716084791666,5.352889169,30.433766886666664,55.20587145666667,10.903181738333332
1,2013-02-27,0.2935000526666667,0.575195886,5.76404941725,3.2803891689999998,36.69626688666667,66.49753812333334,7.0865150735
1,2013-02-28,0.6604750526666666,0.820695886,7.568632750333333,4.096639169,43.70460022,89.24753812333334,8.649015072833334
1,2013-03-01,0.7420375526666666,0.807695886,6.425716084166666,4.027055835666666,37.84210022,89.62253812333334,9.165681738666667
1,2013-03-02,0.387670886,0.678395886,5.883632750583334,4.069972502333333,20.79210022,54.247538123333335,8.686515071833332
1,2013-03-03,0.34698755266666664,0.549095886,7.085299417000001,4.516639169,19.387933553333333,49.66420479000001,9.303181739000001
1,2013-03-04,0.16112921933333332,0.466095886,4.428216083666666,2.6966391689999996,18.183766886833332,59.20587145666667,5.624015074
1,2013-03-05,0.784583386,0.854595886,8.580299417,5.065805835666667,28.45043355333333,52.747538123333335,9.961515072
1,2013-03-06,0.7785917193333334,0.860595886,9.172382751583333,5.059972502333333,46.63793355333333,76.87253812333334,9.753181738833334
1,2013-03-07,0.842508386,0.853595886,11.588632752583335,6.7791391690000005,49.87960022000001,65.70587145666667,14.449015070833333
1,2013-03-08,0.792395886,0.812795886,14.619882753333334,8.99913916925,38.93793355333333,38.830871456666664,18.678181736666666
1,2013-03-09,0.40862921933333335,0.809995886,7.313216084291667,4.469972502333333,30.996266886666664,46.20587145666667,9.474015072166667
1,2013-03-10,0.781983386,0.829995886,9.612799418625,6.315805835666667,19.225433553333335,44.91420479000001,12.990681737833334
1,2013-03-11,0.6891042193333333,0.802795886,8.186966083916667,5.3466391689999995,18.375433553333334,38.455871456666664,11.244848404833334
1,2013-03-12,0.231470886,0.524995886,4.916549417,3.2558058356666666,18.887933553333333,44.70587145666667,7.169848406500001
1,2013-03-13,0.2035542193333333,0.421095886,4.5640494170000006,3.0545558356666667,21.062933553333334,62.91420479000001,6.403181740666667
1,2013-03-14,0.7316917193333333,0.876095886,9.700716085041668,6.226639168999999,18.11710022,50.497538123333335,12.6073484045
1,2013-03-15,0.8371750526666667,0.874595886,10.099049418625,6.437889169000001,22.737933553333335,45.83087145666667,13.240681736666666
1,2013-03-16,0.5181417193333333,0.780195886,7.292799417,4.407889169,27.992100219999998,49.66420479000001,9.019848405666666
1,2013-03-17,0.2389042193333333,0.368995886,5.095299417,3.298305835666667,31.571266886666667,58.95587145666667,6.90318174
1,2013-03-18,0.125233386,0.204695886,4.245299417,2.6837225023333335,34.27960022,84.78920479,5.453181740666667
1,2013-03-19,0.14248755266666666,0.278095886,4.761132750333333,2.6445558356666665,35.396266886666666,73.91420479,5.644848407333334
1,2013-03-20,0.21191255266666667,0.452695886,4.577382750333333,2.7420558356666667,40.43376688666667,78.99753812333334,5.453181740666667
1,2013-03-21,0.5477250526666667,0.818395886,7.935716084541667,4.989555835666667,36.65876688666667,60.372538123333335,9.878181738333334
1,2013-03-22,0.40796255266666664,0.806295886,5.7348827504583335,3.8374725023333336,22.94210022,52.33087145666667,8.444848405333333
1,2013-03-23,0.3181500526666667,0.470795886,6.030299416999999,3.6308058356666666,31.19210022,43.372538123333335,7.515681739666667
1,2013-03-24,0.4625917193333333,0.681695886,7.6052994172499995,4.396639169,44.833766886666666,79.33087145666667,10.344848405333334
1,2013-03-25,0.584495886,0.742195886,7.479049417,4.462055835666667,35.521266886666666,92.37253812333334,8.732348407166667
1,2013-03-26,0.4695625526666667,0.763595886,6.458632750333333,3.506639169,44.087933553333336,91.33087145666667,6.8073484073333335
1,2013-03-27,0.26056671933333336,0.529295886,5.438632750333333,3.3012225023333333,46.90876688666666,91.12253812333334,6.632348407333333
1,2013-03-28,0.28505421933333336,0.508595886,5.374049416999999,3.4328891689999996,39.16293355333333,78.08087145666667,7.111515073833334
1,2013-03-29,0.24475421933333333,0.549495886,6.0865494170000005,3.6545558356666668,38.12960022,70.91420479,7.3823484065
1,2013-03-30,0.779383386,0.833795886,8.985716084291667,5.184972502333333,35.25043355333333,87.08087145666667,10.307348405
1,2013-03-31,0.6028542193333334,0.779895886,7.156966083666667,4.431222502333333,35.13793355333333,91.78920479,8.853181740166667
1,2013-04-01,0.147245886,0.489795886,4.816549417,2.9512225023333336,41.41710022,66.41420479,6.174015074
1,2013-04-02,0.3440667193333333,0.492695886,5.011132750333333,2.812055835666667,46.271266886666666,59.03920479000001,5.882348407333333
1,2013-04-03,0.6778875526666667,0.798695886,7.473216083666667,4.173722502333333,46.50043355333333,78.37253812333334,8.324015072666667
1,2013-04-04,0.4952667193333333,0.760795886,7.4915494176249995,4.4803891689999995,44.708766886666666,89.41420479,9.049015072333333
1,2013-04-05,0.371845886,0.767495886,7.2752994179999995,4.244555835666667,39.88793355333333,81.53920479,8.499015072666667
1,2013-04-06,0.751058386,0.770295886,14.229882753333333,8.521639169,34.56710022,93.70587145666667,16.761515069999998
1,2013-04-07,0.334295886,0.763995886,10.237382752208333,6.414139168999999,36.421266886666665,55.33087145666667,13.440681737833332
1,2013-04-08,0.263233386,0.556995886,5.457382750333333,3.0624725023333332,45.112933553333335,49.78920479000001,6.165681740666667
1,2013-04-09,0.7141875526666667,0.766595886,9.341966084166666,5.267055835666667,59.38376688666667,50.372538123333335,10.665681738833333
1,2013-04-10,0.7073208860000001,0.783395886,9.182382751708333,5.527055835708333,61.333766886666666,63.16420479000001,13.194848403833333
1,2013-04-11,0.3503667193333333,0.697395886,6.112799417125,4.129139169,48.40876688666666,73.62253812333334,9.336515072
1,2013-04-12,0.42882921933333334,0.674995886,5.261966083666667,3.397472502333333,42.96293355333333,63.16420479000001,7.486515072833334
1,2013-04-13,0.13985421933333333,0.233895886,3.1319660836666667,2.0708058356666665,41.462933553333336,63.247538123333335,4.269848407333334
1,2013-04-14,0.144033386,0.414695886,5.357799417,3.1495558356666664,45.77543355333333,57.78920479000001,6.294848407333333
1,2013-04-15,0.6981500526666666,0.775595886,9.6615494185,5.549139169,62.208766886666666,61.33087145666667,12.299015071166666
1,2013-04-16,0.685483386,0.852895886,8.998632751083333,5.409555835666667,60.81710021999999,71.66420479,12.303181738
1,2013-04-17,0.142383386,0.402895886,4.434466083666667,2.8208058356666665,42.81710022000001,73.83087145666667,6.269848407333334
1,2013-04-18,0.16172088599999998,0.345795886,6.533216083916667,4.0116391689999995,46.69210022000001,67.12253812333334,8.2906817395
1,2013-04-19,0.2894542193333333,0.380295886,7.939882750583333,4.7149725023333335,56.396266886666666,69.03920479,9.969848405833334
1,2013-04-20,0.23970421933333333,0.358395886,8.005716083791667,4.5708058356666665,46.487933553333335,92.66420479,9.9073484055
1,2013-04-21,0.12692088599999998,0.280395886,7.913632750333334,5.0428891689999995,46.07126688666667,72.49753812333334,10.3531817385
1,2013-04-22,0.15600421933333333,0.206795886,4.630716083666667,3.0095558356666667,44.82126688666667,60.872538123333335,6.540681740166666
1,2013-04-23,0.15727505266666666,0.252895886,5.943632750333333,3.6537225023333337,46.97543355333334,62.66420479000001,7.436515073333333
1,2013-04-24,0.17654171933333332,0.421695886,5.571549417,3.2628891689999997,49.57543355333333,65.95587145666667,6.765681740666667
1,2013-04-25,0.386745886,0.662795886,7.141549417,4.051222502333333,53.71293355333333,77.45587145666667,8.386515073166667
1,2013-04-26,0.0388042215,0.192295886,8.714882750958333,5.214139169,62.74210022,73.95587145666667,10.628181739
1,2013-04-27,0.5096250526666667,0.824895886,10.447799419,6.3866391689999995,61.362933553333335,66.41420479,13.461515070333334
1,2013-04-28,0.5795333859999999,0.737295886,7.661549417374999,4.8849725023333335,54.24210022,56.78920479000001,10.574015071666667
1,2013-04-29,0.4840542193333333,0.633395886,5.932799417000001,3.8628891690000002,42.27960022,62.28920479000001,8.5448484065
1,2013-04-30,0.5694375526666667,0.887295886,7.492799417375,4.199972502333334,41.45460022,91.33087145666667,9.499015072333334
1,2013-05-01,0.6159875526666666,0.841895886,7.957799417375,4.796639169,55.84210022,78.16420479,10.624015071166667
1,2013-05-02,0.7856875526666666,0.838495886,10.534882751583334,6.660389168999999,45.083766886666666,76.37253812333334,13.657348403999999
1,2013-05-03,0.17373755266666668,0.488995886,4.939466083666667,3.0053891690000003,45.85460022,60.58087145666667,6.7031817405
1,2013-05-04,0.37837921933333335,0.879295886,5.412382750333333,3.268722502333333,42.31710022,79.58087145666667,6.149015074
1,2013-05-05,0.8818667193333334,0.901195886,9.151966084666666,5.671639169,41.304600220000005,86.95587145666667,11.511515071166668
1,2013-05-06,0.8735125526666666,0.899695886,10.900716085666666,6.787055835666667,46.10460022,59.247538123333335,14.044848404
1,2013-05-07,0.534383386,0.867095886,7.184049417,4.509139169,42.63793355333333,48.28920479000001,9.653181738333332
1,2013-05-08,0.2785042193333333,0.472195886,5.297799416999999,3.5183058356666668,40.85043355333334,55.20587145666667,7.6156817395
1,2013-05-09,0.12550005266666667,0.205195886,3.8127994170000004,2.3091391690000003,43.737933553333335,57.28920479000001,5.165681740666667
1,2013-05-10,0.18236255266666668,0.248995886,4.4648827503333335,2.589139169,49.79210022,53.33087145666667,5.553181740666667
1,2013-05-11,0.11466671933333333,0.208395886,5.252799416999999,3.2858058356666664,49.40460022,64.16420479,6.8531817403333335
1,2013-05-12,0.063670886,0.129995886,4.454882750333334,2.828722502333333,50.99626688666667,63.33087145666667,5.853181740666667
1,2013-05-13,0.07581671933333334,0.212795886,2.752799417,1.720389169,53.36710022,63.66420479000001,4.124015074
1,2013-05-14,0.36914171933333334,0.585995886,5.8886327503333336,3.770389169,50.16293355333334,64.74753812333334,7.6281817389999995
1,2013-05-15,0.15048755266666666,0.441695886,4.341966083666667,2.4662225023333333,53.07126688666667,59.66420479000001,5.374015074
1,2013-05-16,0.6466958859999999,0.885695886,7.679049417125,4.304139169,64.61710022,63.247538123333335,9.0615150725
1,2013-05-17,0.831795886,0.877995886,10.466549418875,6.276639169,75.11710022,55.45587145666667,12.6656817375
1,2013-05-18,0.8769875526666667,0.913295886,11.001549418875001,6.9041391690000005,70.54210022,57.622538123333335,14.969848403333332
1,2013-05-19,0.5586250526666666,0.749495886,7.131132750333333,4.626639169,44.69210022000001,66.41420479,9.878181739
1,2013-05-20,0.7873167193333334,0.940395886,8.176549417125,4.908722502333333,51.57126688666667,55.372538123333335,10.249015071833334
1,2013-05-21,0.5073042193333334,0.918595886,7.739466083666667,4.580805835666667,60.22960022,83.74753812333334,9.511515072666667
1,2013-05-22,0.7644917193333334,0.877495886,8.081132750583334,5.1003891690000005,56.396266886666666,58.83087145666667,10.707348405333335
1,2013-05-23,0.25080005266666666,0.579895886,4.259049417,2.5408058356666667,59.82960022,75.91420479,6.199015073833333
1,2013-05-24,0.262883386,0.388195886,6.691132750333334,4.080805835666667,57.921266886666665,80.87253812333334,8.403181739333332
1,2013-05-25,0.161908386,0.330795886,4.701966083666666,2.928722502333333,54.13376688666667,93.53920479,5.907348407166666
1,2013-05-26,0.18231671933333335,0.265195886,5.000299417,3.2908058356666667,55.646266886666666,82.91420479,6.678181740666666
1,2013-05-27,0.09766671933333333,0.163395886,3.3798827503333335,2.1553891689999998,59.79626688666667,74.28920479,4.886515074
1,2013-05-28,0.3196167193333333,0.518295886,5.201966083666666,3.0078891690000003,64.42543355333333,71.66420479,6.278181740666667
1,2013-05-29,0.7072167193333333,0.875995886,7.471966083916667,4.366222502333334,64.44210022,59.58087145666667,9.365681739166666
1,2013-05-30,0.7952125526666666,0.912195886,7.212799416999999,4.264139169,60.34626688666666,58.78920479000001,9.544848405666666
1,2013-05-31,0.5876292193333333,0.747695886,7.1677994174999995,4.347055835666667,58.50460022000001,60.83087145666667,9.1490150725
1,2013-06-01,0.29820005266666666,0.445795886,5.674882750458334,3.546639169,58.00876688666667,56.20587145666667,7.724015072666667
1,2013-06-02,0.08912088600000001,0.184695886,3.868632750333333,2.4445558356666663,57.38376688666667,56.872538123333335,5.757348407333333
1,2013-06-03,0.076933386,0.169495886,4.197382750333333,2.456222502333333,60.99210022,53.41420479000001,5.624015073833333
1,2013-06-04,0.2926667193333333,0.484495886,5.824466083666667,3.506639169,65.02126688666667,77.62253812333334,8.303181739333334
1,2013-06-05,0.5927875526666667,0.688495886,6.697799417,4.309972502333333,56.60043355333334,77.62253812333334,9.090681739166667
1,2013-06-06,0.617045886,0.699895886,7.61529941725,4.677889169,54.333766886666666,81.08087145666667,9.736515072
1,2013-06-07,0.2709917193333333,0.604095886,4.776966083666667,3.0416391689999998,60.73376688666667,65.95587145666667,6.253181740666666
1,2013-06-08,0.255870886,0.544995886,4.618216083666667,2.656639169,63.22126688666666,59.95587145666667,5.636515074000001
1,2013-06-09,0.256995886,0.512595886,4.628216083666667,2.7049725023333333,64.95876688666667,62.372538123333335,5.999015074
1,2013-06-10,0.527758386,0.839795886,7.899882751583333,4.875389169,73.55043355333333,57.28920479000001,9.711515071833334
1,2013-06-11,0.5335667193333333,0.637695886,8.399466084291667,4.993305835666667,78.67960022,52.83087145666667,10.449015071333333
1,2013-06-12,0.6808292193333333,0.815495886,7.624049416999999,4.537472502333333,78.86710022,61.33087145666667,9.657348405833334
1,2013-06-13,0.206795886,0.339895886,4.566966083666666,2.941639169,68.04626688666667,72.78920479,7.011515073833333
1,2013-06-14,0.22519588599999998,0.361595886,5.469882750333333,3.203305835666667,69.26293355333333,71.28920479,6.957348407333334
1,2013-06-15,0.3056000526666667,0.518095886,3.7090494169999997,2.195389169,71.61710022,74.49753812333334,5.511515073999999
1,2013-06-16,0.296233386,0.485895886,5.356966083666666,2.962889169,71.69210022,68.49753812333334,5.961515074
1,2013-06-17,0.30708755266666665,0.735895886,5.882382750333334,3.2612225023333337,70.39210022,83.70587145666667,8.186515073333334
1,2013-06-18,0.6005500526666666,0.948495886,9.057799418125,5.546639169,71.67126688666667,70.20587145666667,11.899015071666668
1,2013-06-19,0.2949000526666667,0.627595886,5.020716083666667,3.2170558356666668,65.01293355333333,74.16420479,7.282348406833333
1,2013-06-20,0.41215421933333335,0.829595886,6.656132750458333,4.109555835666667,61.15876688666666,77.37253812333334,9.403181738833334
1,2013-06-21,0.13073755266666667,0.504395886,3.9719660836666666,2.371639169,61.87543355333333,73.16420479,5.132348407333334
1,2013-06-22,0.39999588599999997,0.870895886,7.611966083666666,4.259555835666666,69.90876688666667,79.62253812333334,9.432348406000001
1,2013-06-23,0.09861671933333332,0.165795886,5.450716083666666,3.2283058356666667,69.36293355333333,78.45587145666667,7.599015073333334
1,2013-06-24,0.37252921933333333,0.759795886,5.479882750333334,3.425805835666667,63.208766886666666,71.33087145666667,7.386515073166667
1,2013-06-25,0.7042875526666666,0.907995886,7.268216083666666,4.503305835666667,59.95043355333333,68.99753812333334,9.424015072166666
