,timestamp,Station,Station_ID,Source_Period,Source_File,wind_direction_deg,wind_direction_interpolated_deg,wind_dir_sin,wind_dir_cos,wind_speed_ms,wind_speed_10min_ms,wind_gust_ms,temperature_c,min_temp_10cm_c,dew_point_c,sunshine_duration_h,global_radiation_j_cm2,precip_duration_h,precipitation_mm,pressure_hpa,visibility_code,cloud_cover_octants,humidity_pct
1970-01-01 00:00:00.000000000,2015-01-01 00:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,230.0,230.0,-0.7660444431189779,-0.6427876096865395,11.0,12.0,15.0,6.6,6.0,4.2,,,0.0,0.0,1031.0,69.0,3.0,85.0
1970-01-01 00:00:00.000000001,2015-01-01 01:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,12.0,12.0,15.0,6.5,6.0,4.1,,,0.0,0.0,1030.4,70.0,2.0,85.0
1970-01-01 00:00:00.000000002,2015-01-01 02:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,12.0,12.0,15.0,7.1,6.0,4.7,,,0.0,0.0,1031.5,64.0,8.0,85.0
1970-01-01 00:00:00.000000003,2015-01-01 03:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,230.0,230.0,-0.7660444431189779,-0.6427876096865395,12.0,11.0,16.0,7.2,6.0,5.0,,,0.0,0.0,1030.3,65.0,8.0,86.0
1970-01-01 00:00:00.000000004,2015-01-01 04:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,12.0,11.0,15.0,7.0,6.0,4.4,,,0.0,0.0,1028.9,68.0,2.0,83.0
1970-01-01 00:00:00.000000005,2015-01-01 05:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,230.0,230.0,-0.7660444431189779,-0.6427876096865395,11.0,11.0,14.0,6.7,6.0,5.3,,,0.0,0.0,1029.6,62.0,5.0,91.0
1970-01-01 00:00:00.000000006,2015-01-01 06:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,230.0,230.0,-0.7660444431189779,-0.6427876096865395,11.0,12.0,15.0,7.1,6.05,4.7,,,0.0,0.0,1029.7,64.0,7.0,85.0
1970-01-01 00:00:00.000000007,2015-01-01 07:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,12.0,12.0,15.0,7.2,6.1,5.0,,,0.0,0.0,1029.5,65.0,8.0,86.0
1970-01-01 00:00:00.000000008,2015-01-01 08:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,12.0,12.0,15.0,7.4,6.15,5.4,,,0.0,0.0,1029.3,63.0,8.0,87.0
1970-01-01 00:00:00.000000009,2015-01-01 09:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,12.0,13.0,17.0,7.1,6.2,5.3,,,0.0,0.0,1029.1,63.0,8.0,88.0
1970-01-01 00:00:00.000000010,2015-01-01 10:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,14.0,14.0,17.0,6.8,6.25,5.2,,,0.0,0.0,1028.8,60.0,8.0,90.0
1970-01-01 00:00:00.000000011,2015-01-01 11:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,14.0,15.0,17.0,6.6,6.3,5.3,,,0.0,0.0,1028.1,57.0,8.0,91.0
1970-01-01 00:00:00.000000012,2015-01-01 12:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,14.0,14.0,18.0,6.8,6.3,5.7,,,0.0,0.0,1026.7,58.0,8.0,93.0
1970-01-01 00:00:00.000000013,2015-01-01 13:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,14.0,14.0,18.0,7.1,6.3,5.7,,,0.0,0.0,1026.2,61.0,8.0,91.0
1970-01-01 00:00:00.000000014,2015-01-01 14:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,15.0,14.0,18.0,6.9,6.3,5.3,,,0.0,0.0,1024.9,61.0,8.0,90.0
1970-01-01 00:00:00.000000015,2015-01-01 15:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,14.0,14.0,19.0,6.4,6.3,4.8,,,0.0,0.0,1024.2,61.0,8.0,89.0
1970-01-01 00:00:00.000000016,2015-01-01 16:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,15.0,15.0,18.0,6.5,6.3,4.8,,,0.0,0.0,1023.1,61.0,8.0,89.0
1970-01-01 00:00:00.000000017,2015-01-01 17:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,16.0,16.0,20.0,6.8,6.3,5.1,,,0.0,0.0,1021.7,62.0,8.0,89.0
1970-01-01 00:00:00.000000018,2015-01-01 18:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,16.0,17.0,20.0,6.7,6.333333333333333,4.7,,,0.0,0.0,1020.8,62.0,8.0,87.0
1970-01-01 00:00:00.000000019,2015-01-01 19:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,17.0,18.0,23.0,6.9,6.366666666666666,4.5,,,0.0,0.0,1019.7,63.0,8.0,85.0
1970-01-01 00:00:00.000000020,2015-01-01 20:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,19.0,20.0,24.0,6.8,6.4,5.2,,,0.0,0.0,1018.6,59.0,8.0,90.0
1970-01-01 00:00:00.000000021,2015-01-01 21:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,20.0,19.0,26.0,7.0,6.433333333333334,5.8,,,0.0,0.0,1017.1,58.0,8.0,92.0
1970-01-01 00:00:00.000000022,2015-01-01 22:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,20.0,19.0,24.0,7.0,6.466666666666667,5.9,,,0.0,0.0,1016.7,58.0,8.0,93.0
1970-01-01 00:00:00.000000023,2015-01-01 23:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,20.0,20.0,25.0,7.4,6.5,6.2,,,0.0,0.0,1015.5,58.0,8.0,92.0
1970-01-01 00:00:00.000000024,2015-01-02 00:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,20.0,20.0,24.0,7.9,6.633333333333333,7.1,,,0.0,0.0,1014.4,58.0,8.0,95.0
1970-01-01 00:00:00.000000025,2015-01-02 01:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,20.0,19.0,24.0,8.0,6.766666666666667,7.5,,,0.0,0.0,1014.1,57.0,8.0,97.0
1970-01-01 00:00:00.000000026,2015-01-02 02:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,230.0,230.0,-0.7660444431189779,-0.6427876096865395,18.0,18.0,22.0,9.3,6.9,8.6,,,0.0,0.0,1013.9,57.0,8.0,95.0
1970-01-01 00:00:00.000000027,2015-01-02 03:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,230.0,230.0,-0.7660444431189779,-0.6427876096865395,19.0,19.0,23.0,9.8,7.033333333333333,9.0,,,0.0,0.0,1013.7,56.0,8.0,95.0
1970-01-01 00:00:00.000000028,2015-01-02 04:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,18.0,18.0,23.0,10.2,7.166666666666666,9.5,,,0.0,0.0,1014.3,58.0,8.0,95.0
1970-01-01 00:00:00.000000029,2015-01-02 05:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,270.0,270.0,-1.0,-1.8369701987210297e-16,15.0,15.0,23.0,9.6,7.3,6.4,,,0.0,0.0,1015.1,61.0,8.0,80.0
1970-01-01 00:00:00.000000030,2015-01-02 06:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,17.0,18.0,22.0,9.1,7.366666666666666,3.8,,,0.0,0.0,1016.7,63.0,7.0,69.0
1970-01-01 00:00:00.000000031,2015-01-02 07:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,17.0,17.0,22.0,8.7,7.433333333333334,3.9,,,0.0,0.0,1018.4,64.0,7.0,72.0
1970-01-01 00:00:00.000000032,2015-01-02 08:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,18.0,18.0,24.0,8.0,7.5,2.7,,,0.0,0.0,1019.9,62.0,1.0,69.0
1970-01-01 00:00:00.000000033,2015-01-02 09:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,17.0,18.0,23.0,8.0,7.566666666666666,1.8,,,0.0,0.0,1021.1,63.0,4.0,65.0
1970-01-01 00:00:00.000000034,2015-01-02 10:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,17.0,17.0,21.0,7.9,7.633333333333334,2.9,,,0.0,0.0,1021.9,61.0,7.0,71.0
1970-01-01 00:00:00.000000035,2015-01-02 11:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,17.0,17.0,22.0,7.9,7.7,2.4,,,0.0,0.0,1022.3,61.0,2.0,68.0
1970-01-01 00:00:00.000000036,2015-01-02 12:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,18.0,17.0,22.0,7.7,7.6,2.9,,,0.0,0.0,1022.6,60.0,5.0,72.0
1970-01-01 00:00:00.000000037,2015-01-02 13:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,18.0,18.0,23.0,7.5,7.5,2.1,,,0.0,0.0,1023.3,60.0,4.0,69.0
1970-01-01 00:00:00.000000038,2015-01-02 14:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,18.0,18.0,22.0,7.5,7.4,2.1,,,0.0,0.0,1024.4,60.0,4.0,69.0
1970-01-01 00:00:00.000000039,2015-01-02 15:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,18.0,17.0,22.0,7.5,7.3,2.6,,,0.0,0.0,1025.2,60.0,7.0,71.0
1970-01-01 00:00:00.000000040,2015-01-02 16:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,18.0,17.0,24.0,7.5,7.199999999999999,1.4,,,0.0,0.0,1025.6,60.0,5.0,65.0
1970-01-01 00:00:00.000000041,2015-01-02 17:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,17.0,16.0,21.0,7.5,7.1,1.9,,,0.0,0.0,1026.2,60.0,6.0,68.0
1970-01-01 00:00:00.000000042,2015-01-02 18:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,16.0,15.0,20.0,7.3,7.016666666666667,1.7,,,0.0,0.0,1026.6,60.0,2.0,68.0
1970-01-01 00:00:00.000000043,2015-01-02 19:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,16.0,16.0,21.0,7.4,6.933333333333333,1.6,,,0.0,0.0,1027.4,60.0,7.0,67.0
1970-01-01 00:00:00.000000044,2015-01-02 20:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,290.0,290.0,-0.9396926207859083,0.342020143325669,17.0,16.0,21.0,7.3,6.85,1.4,,,0.0,0.0,1027.7,60.0,6.0,66.0
1970-01-01 00:00:00.000000045,2015-01-02 21:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,16.0,15.0,20.0,7.1,6.766666666666667,2.1,,,0.0,0.0,1028.0,61.0,5.0,70.0
1970-01-01 00:00:00.000000046,2015-01-02 22:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,16.0,14.0,19.0,7.1,6.683333333333333,2.2,,,0.0,0.0,1028.0,60.0,7.0,71.0
1970-01-01 00:00:00.000000047,2015-01-02 23:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,270.0,270.0,-1.0,-1.8369701987210297e-16,15.0,15.0,18.0,6.9,6.6,2.5,,,0.0,0.0,1027.7,61.0,8.0,73.0
1970-01-01 00:00:00.000000048,2015-01-03 00:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,14.0,14.0,18.0,6.9,6.533333333333333,2.6,,,0.0,0.0,1026.9,60.0,8.0,74.0
1970-01-01 00:00:00.000000049,2015-01-03 01:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,13.0,14.0,17.0,6.8,6.466666666666667,2.6,,,0.0,0.0,1026.1,59.0,7.0,75.0
1970-01-01 00:00:00.000000050,2015-01-03 02:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,14.0,15.0,18.0,7.0,6.3999999999999995,1.5,,,0.0,0.0,1025.7,62.0,4.0,68.0
1970-01-01 00:00:00.000000051,2015-01-03 03:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,14.0,14.0,18.0,6.8,6.333333333333333,1.7,,,0.0,0.0,1024.4,61.0,7.0,70.0
1970-01-01 00:00:00.000000052,2015-01-03 04:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,13.0,14.0,16.0,7.0,6.266666666666667,2.1,,,0.0,0.0,1022.9,61.0,8.0,71.0
1970-01-01 00:00:00.000000053,2015-01-03 05:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,13.0,13.0,16.0,7.3,6.2,2.0,,,0.0,0.0,1022.1,61.0,8.0,69.0
1970-01-01 00:00:00.000000054,2015-01-03 06:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,14.0,15.0,17.0,7.4,6.25,1.9,,,0.0,0.0,1021.6,63.0,8.0,68.0
1970-01-01 00:00:00.000000055,2015-01-03 07:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,15.0,15.0,19.0,7.3,6.3,2.3,,,0.0,0.0,1020.8,63.0,8.0,70.0
1970-01-01 00:00:00.000000056,2015-01-03 08:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,14.0,15.0,18.0,7.3,6.35,3.3,,,0.0,0.0,1020.1,61.0,8.0,76.0
1970-01-01 00:00:00.000000057,2015-01-03 09:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,15.0,14.0,19.0,6.7,6.4,2.4,,,0.0,0.0,1019.5,66.0,8.0,74.0
1970-01-01 00:00:00.000000058,2015-01-03 10:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,13.0,12.0,16.0,6.5,6.45,3.7,,,0.0,0.0,1018.3,63.0,8.0,82.0
1970-01-01 00:00:00.000000059,2015-01-03 11:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,13.0,11.0,16.0,6.6,6.5,3.3,,,0.0,0.0,1017.6,75.0,8.0,79.0
1970-01-01 00:00:00.000000060,2015-01-03 12:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,10.0,9.0,12.0,6.4,6.366666666666667,3.3,,,0.0,0.0,1016.8,67.0,8.0,81.0
1970-01-01 00:00:00.000000061,2015-01-03 13:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,9.0,8.0,10.0,6.1,6.233333333333333,3.3,,,0.0,0.0,1016.1,64.0,3.0,82.0
1970-01-01 00:00:00.000000062,2015-01-03 14:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,9.0,10.0,12.0,5.9,6.1,4.2,,,0.0,0.0,1016.2,50.0,8.0,89.0
1970-01-01 00:00:00.000000063,2015-01-03 15:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,10.0,11.0,13.0,6.1,5.966666666666667,4.5,,,0.0,0.0,1016.6,64.0,8.0,89.0
1970-01-01 00:00:00.000000064,2015-01-03 16:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,290.0,290.0,-0.9396926207859083,0.342020143325669,11.0,11.0,14.0,6.6,5.833333333333334,5.2,,,0.0,0.0,1016.6,57.0,8.0,91.0
1970-01-01 00:00:00.000000065,2015-01-03 17:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,11.0,10.0,14.0,6.8,5.7,3.5,,,0.0,0.0,1017.4,65.0,7.0,79.0
1970-01-01 00:00:00.000000066,2015-01-03 18:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,330.0,330.0,-0.5000000000000004,0.8660254037844384,11.0,12.0,15.0,6.6,5.716666666666667,1.5,,,0.0,0.0,1018.8,70.0,1.0,70.0
1970-01-01 00:00:00.000000067,2015-01-03 19:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,12.0,12.0,16.0,6.7,5.733333333333333,-0.4,,,0.0,0.0,1019.8,72.0,2.0,60.0
1970-01-01 00:00:00.000000068,2015-01-03 20:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,13.0,14.0,17.0,6.8,5.75,0.4,,,0.0,0.0,1021.0,67.0,4.0,64.0
1970-01-01 00:00:00.000000069,2015-01-03 21:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,330.0,330.0,-0.5000000000000004,0.8660254037844384,13.0,13.0,17.0,6.6,5.766666666666667,0.2,,,0.0,0.0,1022.1,67.0,2.0,64.0
1970-01-01 00:00:00.000000070,2015-01-03 22:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,14.0,14.0,17.0,6.8,5.783333333333333,0.8,,,0.0,0.0,1023.5,64.0,6.0,66.0
1970-01-01 00:00:00.000000071,2015-01-03 23:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,13.0,12.0,16.0,6.8,5.8,1.1,,,0.0,0.0,1024.3,65.0,6.0,67.0
1970-01-01 00:00:00.000000072,2015-01-04 00:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,13.0,12.0,17.0,6.9,5.783333333333333,1.3,,,0.0,0.0,1025.1,63.0,3.0,67.0
1970-01-01 00:00:00.000000073,2015-01-04 01:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,13.0,13.0,16.0,7.0,5.766666666666667,1.2,,,0.0,0.0,1026.1,63.0,6.0,67.0
1970-01-01 00:00:00.000000074,2015-01-04 02:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,13.0,12.0,16.0,6.8,5.75,0.9,,,0.0,0.0,1026.8,64.0,4.0,66.0
1970-01-01 00:00:00.000000075,2015-01-04 03:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,12.0,12.0,16.0,6.7,5.733333333333333,1.7,,,0.0,0.0,1027.3,65.0,1.0,70.0
1970-01-01 00:00:00.000000076,2015-01-04 04:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,12.0,12.0,20.0,6.7,5.716666666666667,1.9,,,0.0,0.0,1028.0,64.0,2.0,71.0
1970-01-01 00:00:00.000000077,2015-01-04 05:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,12.0,12.0,15.0,6.8,5.7,1.6,,,0.0,0.0,1028.5,63.0,3.0,69.0
1970-01-01 00:00:00.000000078,2015-01-04 06:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,12.0,12.0,15.0,6.4,5.7,2.3,,,0.0,0.0,1029.5,63.0,7.0,75.0
1970-01-01 00:00:00.000000079,2015-01-04 07:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,11.0,12.0,14.0,7.0,5.7,2.1,,,0.0,0.0,1030.0,64.0,5.0,71.0
1970-01-01 00:00:00.000000080,2015-01-04 08:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,11.0,10.0,15.0,6.7,5.7,2.0,,,0.0,0.0,1031.3,64.0,2.0,72.0
1970-01-01 00:00:00.000000081,2015-01-04 09:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,10.0,10.0,13.0,7.1,5.7,1.9,,,0.0,0.0,1032.0,64.0,7.0,69.0
1970-01-01 00:00:00.000000082,2015-01-04 10:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,10.0,10.0,12.0,7.5,5.7,1.4,,,0.0,0.0,1032.8,66.0,6.0,65.0
1970-01-01 00:00:00.000000083,2015-01-04 11:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,9.0,8.0,11.0,7.8,5.7,2.0,,,0.0,0.0,1032.9,64.0,7.0,67.0
1970-01-01 00:00:00.000000084,2015-01-04 12:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,300.0,300.0,-0.8660254037844386,0.5000000000000001,8.0,8.0,11.0,7.7,5.65,2.3,,,0.0,0.0,1033.3,65.0,5.0,69.0
1970-01-01 00:00:00.000000085,2015-01-04 13:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,7.0,6.0,10.0,7.1,5.6000000000000005,2.4,,,0.0,0.0,1033.3,65.0,1.0,72.0
1970-01-01 00:00:00.000000086,2015-01-04 14:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,290.0,290.0,-0.9396926207859083,0.342020143325669,7.0,7.0,9.0,6.7,5.550000000000001,2.5,,,0.0,0.0,1033.4,64.0,4.0,75.0
1970-01-01 00:00:00.000000087,2015-01-04 15:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,7.0,8.0,9.0,6.4,5.5,2.5,,,0.0,0.0,1033.4,64.0,3.0,76.0
1970-01-01 00:00:00.000000088,2015-01-04 16:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,9.0,8.0,10.0,6.3,5.45,1.4,,,0.0,0.0,1033.8,70.0,1.0,71.0
1970-01-01 00:00:00.000000089,2015-01-04 17:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,270.0,270.0,-1.0,-1.8369701987210297e-16,9.0,8.0,10.0,6.0,5.4,1.8,,,0.0,0.0,1033.7,68.0,1.0,74.0
1970-01-01 00:00:00.000000090,2015-01-04 18:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,270.0,270.0,-1.0,-1.8369701987210297e-16,8.0,8.0,10.0,5.9,5.300000000000001,2.1,,,0.0,0.0,1033.5,68.0,0.0,77.0
1970-01-01 00:00:00.000000091,2015-01-04 19:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,270.0,270.0,-1.0,-1.8369701987210297e-16,9.0,9.0,11.0,5.9,5.2,2.0,,,0.0,0.0,1033.8,70.0,0.0,76.0
1970-01-01 00:00:00.000000092,2015-01-04 20:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,8.0,9.0,10.0,5.8,5.1,1.4,,,0.0,0.0,1033.4,67.0,0.0,73.0
1970-01-01 00:00:00.000000093,2015-01-04 21:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,9.0,9.0,11.0,5.9,5.0,2.0,,,0.0,0.0,1033.3,70.0,0.0,76.0
1970-01-01 00:00:00.000000094,2015-01-04 22:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,8.0,8.0,11.0,5.8,4.9,1.1,,,0.0,0.0,1033.2,73.0,0.0,72.0
1970-01-01 00:00:00.000000095,2015-01-04 23:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,8.0,8.0,10.0,5.5,4.8,1.4,,,0.0,0.0,1033.0,67.0,0.0,75.0
1970-01-01 00:00:00.000000096,2015-01-05 00:00:00,Vlieland,242,2011-2020,Vlieland_242_2011-2020.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,9.0,10.0,12.0,5.8,4.783333333333333,2.0,,,0.0,0.0,1032.3,73.0,0.0,77.0
