,timestamp,Station,Station_ID,Source_Period,Source_File,wind_direction_deg,wind_direction_interpolated_deg,wind_dir_sin,wind_dir_cos,wind_speed_ms,wind_speed_10min_ms,wind_gust_ms,temperature_c,min_temp_10cm_c,dew_point_c,sunshine_duration_h,global_radiation_j_cm2,precip_duration_h,precipitation_mm,pressure_hpa,visibility_code,cloud_cover_octants,humidity_pct
1970-01-01 00:00:00.000000000,2015-01-01 00:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,4.0,5.0,7.0,3.2,1.0,1.2,0.0,0,0.0,0.0,1033.7,37.0,0.0,87
1970-01-01 00:00:00.000000001,2015-01-01 01:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,4.0,5.0,8.0,3.0,1.0,0.8,0.0,0,0.0,0.0,1033.5,57.0,0.0,85
1970-01-01 00:00:00.000000002,2015-01-01 02:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,5.0,4.0,8.0,2.6,1.0,0.4,0.0,0,0.0,0.0,1032.9,60.0,0.0,85
1970-01-01 00:00:00.000000003,2015-01-01 03:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,4.0,4.0,7.0,2.7,1.0,0.5,0.0,0,0.0,0.0,1033.9,61.0,0.0,85
1970-01-01 00:00:00.000000004,2015-01-01 04:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,190.0,190.0,-0.17364817766693047,-0.984807753012208,5.0,6.0,8.0,2.2,1.0,0.5,0.0,0,0.0,0.0,1032.9,60.0,2.0,88
1970-01-01 00:00:00.000000005,2015-01-01 05:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,190.0,190.0,-0.17364817766693047,-0.984807753012208,6.0,7.0,9.0,2.4,1.0,0.0,0.0,0,0.0,0.0,1032.1,63.0,0.0,84
1970-01-01 00:00:00.000000006,2015-01-01 06:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,6.0,4.0,10.0,3.1,1.0666666666666667,0.5,0.0,0,0.0,0.0,1032.9,62.0,5.0,83
1970-01-01 00:00:00.000000007,2015-01-01 07:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,5.0,4.0,8.0,3.4,1.1333333333333333,0.8,0.0,0,0.0,0.0,1033.0,64.0,8.0,83
1970-01-01 00:00:00.000000008,2015-01-01 08:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,180.0,180.0,1.2246467991473532e-16,-1.0,5.0,5.0,7.0,3.3,1.2,1.0,0.0,5,0.0,0.0,1032.6,63.0,8.0,85
1970-01-01 00:00:00.000000009,2015-01-01 09:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,190.0,190.0,-0.17364817766693047,-0.984807753012208,6.0,6.0,8.0,4.1,1.2666666666666666,1.7,0.0,17,0.0,0.0,1032.5,63.0,8.0,84
1970-01-01 00:00:00.000000010,2015-01-01 10:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,6.0,6.0,9.0,4.6,1.3333333333333333,1.9,0.0,28,0.0,0.0,1031.7,64.0,8.0,83
1970-01-01 00:00:00.000000011,2015-01-01 11:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,6.0,7.0,11.0,5.1,1.4,2.3,0.3,42,0.0,0.0,1030.9,65.0,8.0,82
1970-01-01 00:00:00.000000012,2015-01-01 12:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,6.0,7.0,10.0,4.8,1.7666666666666666,2.5,0.0,30,0.0,0.0,1030.6,63.0,8.0,85
1970-01-01 00:00:00.000000013,2015-01-01 13:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,190.0,190.0,-0.17364817766693047,-0.984807753012208,7.0,6.0,11.0,4.1,2.1333333333333333,1.2,0.2,29,0.0,0.0,1029.4,66.0,2.0,81
1970-01-01 00:00:00.000000014,2015-01-01 14:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,6.0,6.0,9.0,4.6,2.5,1.0,0.7,19,0.0,0.0,1029.1,69.0,6.0,77
1970-01-01 00:00:00.000000015,2015-01-01 15:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,6.0,6.0,10.0,4.4,2.8666666666666667,1.0,0.0,2,0.0,0.0,1027.9,67.0,5.0,79
1970-01-01 00:00:00.000000016,2015-01-01 16:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,7.0,8.0,12.0,4.5,3.2333333333333334,0.6,0.0,0,0.0,0.0,1027.2,73.0,3.0,76
1970-01-01 00:00:00.000000017,2015-01-01 17:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,8.0,9.0,15.0,4.5,3.6,0.2,0.0,0,0.0,0.0,1026.2,75.0,2.0,74
1970-01-01 00:00:00.000000018,2015-01-01 18:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,9.0,9.0,14.0,4.6,3.6,0.7,0.0,0,0.0,0.0,1025.4,72.0,5.0,76
1970-01-01 00:00:00.000000019,2015-01-01 19:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,10.0,10.0,16.0,4.3,3.6,0.6,0.0,0,0.0,0.0,1024.7,70.0,7.0,77
1970-01-01 00:00:00.000000020,2015-01-01 20:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,9.0,9.0,15.0,4.5,3.6,0.9,0.0,0,0.0,0.0,1023.7,71.0,8.0,77
1970-01-01 00:00:00.000000021,2015-01-01 21:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,10.0,10.0,16.0,4.8,3.6,1.5,0.0,0,0.0,0.0,1022.3,69.0,8.0,79
1970-01-01 00:00:00.000000022,2015-01-01 22:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,10.0,10.0,16.0,5.3,3.6,2.6,0.0,0,0.0,0.0,1021.7,67.0,8.0,83
1970-01-01 00:00:00.000000023,2015-01-01 23:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,10.0,10.0,16.0,5.3,3.6,3.3,0.0,0,0.8,0.1,1020.4,63.0,8.0,87
1970-01-01 00:00:00.000000024,2015-01-02 00:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,11.0,11.0,18.0,6.2,3.8,4.3,0.0,0,0.4,0.5,1020.0,65.0,8.0,88
1970-01-01 00:00:00.000000025,2015-01-02 01:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,10.0,10.0,18.0,6.6,4.0,5.5,0.0,0,0.6,0.5,1019.2,59.0,8.0,93
1970-01-01 00:00:00.000000026,2015-01-02 02:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,12.0,13.0,20.0,8.3,4.2,6.9,0.0,0,0.6,0.5,1018.9,61.0,8.0,91
1970-01-01 00:00:00.000000027,2015-01-02 03:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,230.0,230.0,-0.7660444431189779,-0.6427876096865395,13.0,14.0,20.0,8.6,4.4,7.6,0.0,0,0.0,0.0,1018.6,56.0,8.0,93
1970-01-01 00:00:00.000000028,2015-01-02 04:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,230.0,230.0,-0.7660444431189779,-0.6427876096865395,14.0,14.0,20.0,9.4,4.6,8.6,0.0,0,0.5,0.2,1018.3,57.0,8.0,95
1970-01-01 00:00:00.000000029,2015-01-02 05:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,14.0,13.0,20.0,10.2,4.8,9.4,0.0,0,0.0,0.0,1019.2,57.0,8.0,95
1970-01-01 00:00:00.000000030,2015-01-02 06:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,10.0,9.0,19.0,9.8,5.183333333333334,5.9,0.0,0,0.3,0.8,1020.8,65.0,8.0,77
1970-01-01 00:00:00.000000031,2015-01-02 07:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,300.0,300.0,-0.8660254037844386,0.5000000000000001,9.0,9.0,14.0,8.9,5.566666666666666,4.1,0.0,0,0.0,0.0,1022.4,69.0,8.0,72
1970-01-01 00:00:00.000000032,2015-01-02 08:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,9.0,8.0,15.0,8.3,5.949999999999999,4.5,0.0,5,0.0,0.0,1023.6,66.0,8.0,77
1970-01-01 00:00:00.000000033,2015-01-02 09:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,290.0,290.0,-0.9396926207859083,0.342020143325669,10.0,11.0,16.0,8.0,6.333333333333333,2.1,0.0,18,0.0,0.0,1024.9,74.0,1.0,66
1970-01-01 00:00:00.000000034,2015-01-02 10:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,9.0,11.0,15.0,8.3,6.716666666666667,2.3,0.8,62,0.0,0.0,1026.0,68.0,7.0,66
1970-01-01 00:00:00.000000035,2015-01-02 11:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,10.0,10.0,16.0,8.3,7.1,2.5,1.0,76,0.0,0.0,1026.4,70.0,1.0,67
1970-01-01 00:00:00.000000036,2015-01-02 12:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,11.0,10.0,15.0,7.7,6.916666666666666,2.4,0.5,60,0.0,0.0,1026.6,68.0,3.0,69
1970-01-01 00:00:00.000000037,2015-01-02 13:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,10.0,10.0,15.0,7.8,6.733333333333333,1.4,1.0,56,0.0,0.0,1027.6,73.0,0.0,64
1970-01-01 00:00:00.000000038,2015-01-02 14:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,10.0,10.0,16.0,7.3,6.55,1.4,1.0,28,0.0,0.0,1028.3,69.0,1.0,66
1970-01-01 00:00:00.000000039,2015-01-02 15:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,10.0,10.0,15.0,7.2,6.366666666666666,1.5,0.0,5,0.0,0.0,1029.8,69.0,1.0,67
1970-01-01 00:00:00.000000040,2015-01-02 16:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,10.0,11.0,15.0,7.4,6.183333333333334,0.7,0.0,0,0.0,0.0,1029.8,70.0,4.0,62
1970-01-01 00:00:00.000000041,2015-01-02 17:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,10.0,10.0,16.0,7.1,6.0,1.2,0.0,0,0.0,0.0,1030.2,68.0,1.0,66
1970-01-01 00:00:00.000000042,2015-01-02 18:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,10.0,10.0,14.0,7.0,5.916666666666667,0.7,0.0,0,0.0,0.0,1030.6,70.0,0.0,64
1970-01-01 00:00:00.000000043,2015-01-02 19:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,10.0,10.0,14.0,6.9,5.833333333333333,1.3,0.0,0,0.0,0.0,1031.1,69.0,0.0,67
1970-01-01 00:00:00.000000044,2015-01-02 20:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,9.0,9.0,14.0,6.8,5.75,1.2,0.0,0,0.0,0.0,1031.4,68.0,5.0,67
1970-01-01 00:00:00.000000045,2015-01-02 21:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,9.0,9.0,13.0,6.8,5.666666666666667,0.9,0.0,0,0.0,0.0,1031.2,69.0,1.0,66
1970-01-01 00:00:00.000000046,2015-01-02 22:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,9.0,9.0,13.0,6.8,5.583333333333333,1.3,0.0,0,0.0,0.0,1031.1,67.0,7.0,68
1970-01-01 00:00:00.000000047,2015-01-02 23:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,270.0,270.0,-1.0,-1.8369701987210297e-16,8.0,7.0,11.0,6.5,5.5,1.5,0.0,0,0.0,0.0,1031.0,67.0,6.0,70
1970-01-01 00:00:00.000000048,2015-01-03 00:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,8.0,8.0,12.0,6.6,5.433333333333334,1.3,0.0,0,0.0,0.0,1030.3,68.0,7.0,69
1970-01-01 00:00:00.000000049,2015-01-03 01:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,6.0,6.0,9.0,6.6,5.366666666666666,1.6,0.0,0,0.0,0.0,1029.8,69.0,6.0,70
1970-01-01 00:00:00.000000050,2015-01-03 02:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,6.0,6.0,9.0,6.2,5.3,1.9,0.0,0,0.0,0.0,1028.7,68.0,5.0,74
1970-01-01 00:00:00.000000051,2015-01-03 03:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,5.0,5.0,9.0,6.1,5.233333333333333,2.3,0.0,0,0.0,0.0,1027.2,68.0,8.0,77
1970-01-01 00:00:00.000000052,2015-01-03 04:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,5.0,6.0,9.0,6.2,5.166666666666666,2.9,0.0,0,0.0,0.0,1026.2,66.0,8.0,79
1970-01-01 00:00:00.000000053,2015-01-03 05:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,7.0,6.0,10.0,6.4,5.1,2.6,0.0,0,0.0,0.0,1025.8,70.0,8.0,77
1970-01-01 00:00:00.000000054,2015-01-03 06:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,7.0,6.0,10.0,6.0,4.8999999999999995,2.2,0.0,0,0.0,0.0,1024.9,70.0,8.0,77
1970-01-01 00:00:00.000000055,2015-01-03 07:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,9.0,7.0,16.0,5.4,4.699999999999999,2.6,0.0,0,0.0,0.0,1024.6,62.0,8.0,82
1970-01-01 00:00:00.000000056,2015-01-03 08:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,5.0,3.0,10.0,4.8,4.5,4.0,0.0,1,1.0,0.9,1023.4,58.0,8.0,95
1970-01-01 00:00:00.000000057,2015-01-03 09:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,5.0,6.0,9.0,4.5,4.3,3.4,0.0,7,1.0,1.3,1022.3,61.0,8.0,93
1970-01-01 00:00:00.000000058,2015-01-03 10:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,5.0,5.0,8.0,4.0,4.1,2.9,0.0,11,1.0,0.3,1021.2,62.0,8.0,93
1970-01-01 00:00:00.000000059,2015-01-03 11:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,4.0,3.0,8.0,3.7,3.9,2.9,0.0,18,0.0,0.0,1019.3,65.0,8.0,94
1970-01-01 00:00:00.000000060,2015-01-03 12:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,190.0,190.0,-0.17364817766693047,-0.984807753012208,4.0,4.0,7.0,3.4,3.716666666666667,2.3,0.0,20,0.0,0.0,1018.0,65.0,8.0,92
1970-01-01 00:00:00.000000061,2015-01-03 13:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,2.0,2.0,4.0,3.6,3.533333333333333,2.4,0.0,10,0.0,0.0,1017.4,65.0,8.0,92
1970-01-01 00:00:00.000000062,2015-01-03 14:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,180.0,180.0,1.2246467991473532e-16,-1.0,3.0,3.0,5.0,3.4,3.3499999999999996,2.6,0.0,5,0.3,0.2,1017.4,56.0,8.0,94
1970-01-01 00:00:00.000000063,2015-01-03 15:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,2.0,2.0,4.0,3.2,3.1666666666666665,2.6,0.0,2,0.6,0.7,1017.4,50.0,8.0,96
1970-01-01 00:00:00.000000064,2015-01-03 16:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,2.0,2.0,3.0,3.5,2.9833333333333334,3.0,0.0,0,0.0,0.0,1018.6,38.0,8.0,97
1970-01-01 00:00:00.000000065,2015-01-03 17:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,3.0,4.0,6.0,5.4,2.8,3.7,0.0,0,0.0,0.0,1019.4,70.0,7.0,89
1970-01-01 00:00:00.000000066,2015-01-03 18:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,6.0,6.0,9.0,6.1,3.0166666666666666,4.2,0.0,0,0.0,0.0,1020.4,70.0,5.0,88
1970-01-01 00:00:00.000000067,2015-01-03 19:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,6.0,6.0,9.0,6.8,3.233333333333333,4.5,0.0,0,0.0,0.0,1021.6,70.0,8.0,85
1970-01-01 00:00:00.000000068,2015-01-03 20:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,330.0,330.0,-0.5000000000000004,0.8660254037844384,6.0,7.0,10.0,6.6,3.4499999999999997,3.4,0.0,0,0.0,0.0,1022.9,75.0,7.0,80
1970-01-01 00:00:00.000000069,2015-01-03 21:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,340.0,340.0,-0.3420201433256686,0.9396926207859084,7.0,7.0,11.0,5.9,3.6666666666666665,1.3,0.0,0,0.0,0.0,1024.3,75.0,5.0,72
1970-01-01 00:00:00.000000070,2015-01-03 22:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,7.0,8.0,11.0,5.8,3.883333333333333,0.1,0.0,0,0.0,0.0,1025.8,80.0,1.0,67
1970-01-01 00:00:00.000000071,2015-01-03 23:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,7.0,6.0,11.0,6.0,4.1,0.1,0.0,0,0.0,0.0,1026.7,80.0,1.0,66
1970-01-01 00:00:00.000000072,2015-01-04 00:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,6.0,6.0,10.0,6.0,4.033333333333333,0.4,0.0,0,0.0,0.0,1027.5,79.0,1.0,67
1970-01-01 00:00:00.000000073,2015-01-04 01:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,6.0,6.0,9.0,6.0,3.9666666666666663,0.6,0.0,0,0.0,0.0,1028.4,76.0,1.0,68
1970-01-01 00:00:00.000000074,2015-01-04 02:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,6.0,6.0,9.0,5.6,3.9,0.8,0.0,0,0.0,0.0,1029.0,75.0,2.0,71
1970-01-01 00:00:00.000000075,2015-01-04 03:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,6.0,6.0,9.0,5.8,3.8333333333333335,1.0,0.0,0,0.0,0.0,1029.6,75.0,2.0,71
1970-01-01 00:00:00.000000076,2015-01-04 04:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,6.0,7.0,12.0,6.2,3.7666666666666666,1.4,0.0,0,0.0,0.0,1030.2,75.0,6.0,71
1970-01-01 00:00:00.000000077,2015-01-04 05:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,5.0,6.0,11.0,5.8,3.7,1.5,0.0,0,0.0,0.0,1030.5,75.0,1.0,74
1970-01-01 00:00:00.000000078,2015-01-04 06:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,5.0,7.0,11.0,5.1,3.666666666666667,2.9,0.0,0,0.2,0.4,1031.4,56.0,7.0,86
1970-01-01 00:00:00.000000079,2015-01-04 07:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,5.0,5.0,7.0,5.2,3.6333333333333333,2.0,0.0,0,0.0,0.0,1032.0,75.0,1.0,80
1970-01-01 00:00:00.000000080,2015-01-04 08:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,5.0,6.0,10.0,5.9,3.6,1.7,0.5,14,0.0,0.0,1033.2,75.0,6.0,74
1970-01-01 00:00:00.000000081,2015-01-04 09:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,310.0,310.0,-0.7660444431189781,0.6427876096865393,5.0,4.0,9.0,6.1,3.566666666666667,3.4,0.3,28,0.2,0.1,1034.1,62.0,8.0,83
1970-01-01 00:00:00.000000082,2015-01-04 10:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,290.0,290.0,-0.9396926207859083,0.342020143325669,5.0,4.0,10.0,6.2,3.533333333333333,3.3,0.2,39,0.0,0.0,1034.7,70.0,7.0,82
1970-01-01 00:00:00.000000083,2015-01-04 11:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,300.0,300.0,-0.8660254037844386,0.5000000000000001,4.0,6.0,9.0,7.6,3.5,3.7,0.7,62,0.0,0.0,1034.7,73.0,6.0,76
1970-01-01 00:00:00.000000084,2015-01-04 12:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,300.0,300.0,-0.8660254037844386,0.5000000000000001,5.0,5.0,8.0,7.3,3.0166666666666666,3.2,0.8,73,0.0,0.0,1035.0,72.0,2.0,75
1970-01-01 00:00:00.000000085,2015-01-04 13:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,290.0,290.0,-0.9396926207859083,0.342020143325669,4.0,4.0,7.0,6.9,2.533333333333333,2.7,1.0,56,0.0,0.0,1035.1,75.0,0.0,75
1970-01-01 00:00:00.000000086,2015-01-04 14:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,270.0,270.0,-1.0,-1.8369701987210297e-16,3.0,3.0,5.0,5.1,2.05,2.4,1.0,29,0.0,0.0,1035.2,70.0,0.0,83
1970-01-01 00:00:00.000000087,2015-01-04 15:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,270.0,270.0,-1.0,-1.8369701987210297e-16,3.0,3.0,4.0,3.2,1.5666666666666667,1.5,0.0,5,0.0,0.0,1035.3,70.0,0.0,89
1970-01-01 00:00:00.000000088,2015-01-04 16:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,4.0,3.0,5.0,3.0,1.083333333333333,1.3,0.0,0,0.0,0.0,1035.3,70.0,0.0,89
1970-01-01 00:00:00.000000089,2015-01-04 17:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,4.0,4.0,5.0,2.9,0.6,1.1,0.0,0,0.0,0.0,1035.0,70.0,0.0,88
1970-01-01 00:00:00.000000090,2015-01-04 18:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,170.0,170.0,0.17364817766693028,-0.984807753012208,3.0,2.0,5.0,1.7,0.04999999999999993,0.8,0.0,0,0.0,0.0,1035.3,65.0,0.0,94
1970-01-01 00:00:00.000000091,2015-01-04 19:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,3.0,3.0,4.0,0.1,-0.5000000000000001,-0.5,0.0,0,0.0,0.0,1035.6,63.0,0.0,96
1970-01-01 00:00:00.000000092,2015-01-04 20:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,3.0,3.0,5.0,2.0,-1.0500000000000003,-0.1,0.0,0,0.0,0.0,1035.5,70.0,0.0,86
1970-01-01 00:00:00.000000093,2015-01-04 21:00:00,Valkenburg,210,2011-2020,Valkenburg_210_2011-2020.txt,190.0,190.0,-0.17364817766693047,-0.984807753012208,3.0,3.0,3.0,0.6,-1.6,-0.4,0.0,0,0.0,0.0,1035.3,65.0,0.0,93
