,timestamp,Station,Station_ID,Source_Period,Source_File,wind_direction_deg,wind_direction_interpolated_deg,wind_dir_sin,wind_dir_cos,wind_speed_ms,wind_speed_10min_ms,wind_gust_ms,temperature_c,min_temp_10cm_c,dew_point_c,sunshine_duration_h,global_radiation_j_cm2,precip_duration_h,precipitation_mm,pressure_hpa,visibility_code,cloud_cover_octants,humidity_pct
1970-01-01 00:00:00.000000000,2021-01-01 00:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,2.0,2.0,3.0,0.6,-0.8,-0.2,0.0,0.0,0.0,0.0,1006.5,,,94.0
1970-01-01 00:00:00.000000001,2021-01-01 01:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,280.0,280.0,-0.9848077530122081,0.17364817766692997,3.0,3.0,4.0,0.6,-0.8,0.0,0.0,0.0,0.0,0.0,1006.9,,,95.0
1970-01-01 00:00:00.000000002,2021-01-01 02:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,3.0,3.0,5.0,0.9,-0.8,0.3,0.0,0.0,0.0,0.0,1007.2,,,95.0
1970-01-01 00:00:00.000000003,2021-01-01 03:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,3.0,2.0,4.0,0.9,-0.8,0.5,0.0,0.0,0.0,0.0,1007.2,,,97.0
1970-01-01 00:00:00.000000004,2021-01-01 04:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,3.0,3.0,4.0,1.4,-0.8,1.0,0.0,0.0,0.0,0.0,1007.3,,,96.0
1970-01-01 00:00:00.000000005,2021-01-01 05:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,3.0,3.0,5.0,2.0,-0.8,1.5,0.0,0.0,0.0,0.0,1007.5,,,96.0
1970-01-01 00:00:00.000000006,2021-01-01 06:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,230.0,230.0,-0.7660444431189779,-0.6427876096865395,3.0,3.0,4.0,2.2,-0.46666666666666673,1.9,0.0,0.0,0.0,0.0,1008.0,,,97.0
1970-01-01 00:00:00.000000007,2021-01-01 07:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,3.0,3.0,4.0,3.0,-0.13333333333333341,2.3,0.0,0.0,0.0,0.0,1008.3,,,95.0
1970-01-01 00:00:00.000000008,2021-01-01 08:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,230.0,230.0,-0.7660444431189779,-0.6427876096865395,3.0,3.0,4.0,3.3,0.19999999999999996,2.1,0.0,7.0,0.0,0.0,1008.7,,,92.0
1970-01-01 00:00:00.000000009,2021-01-01 09:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,3.0,3.0,4.0,3.9,0.5333333333333332,2.5,0.0,21.0,0.0,0.0,1009.2,,,90.0
1970-01-01 00:00:00.000000010,2021-01-01 10:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,4.0,3.0,5.0,5.0,0.8666666666666665,3.3,0.0,38.0,0.0,0.0,1009.4,,,88.0
1970-01-01 00:00:00.000000011,2021-01-01 11:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,270.0,270.0,-1.0,-1.8369701987210297e-16,4.0,5.0,7.0,6.1,1.2,3.6,0.8,86.0,0.0,0.0,1009.1,,,84.0
1970-01-01 00:00:00.000000012,2021-01-01 12:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,5.0,5.0,7.0,5.8,1.7,2.9,0.3,54.0,0.0,0.0,1009.1,,,81.0
1970-01-01 00:00:00.000000013,2021-01-01 13:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,6.0,6.0,8.0,5.7,2.2,3.0,0.8,48.0,0.0,0.0,1009.1,,,82.0
1970-01-01 00:00:00.000000014,2021-01-01 14:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,6.0,6.0,8.0,5.4,2.7,2.8,0.3,16.0,0.0,0.0,1009.5,,,83.0
1970-01-01 00:00:00.000000015,2021-01-01 15:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,5.0,5.0,7.0,5.0,3.2,2.7,0.0,2.0,0.0,0.0,1009.8,,,85.0
1970-01-01 00:00:00.000000016,2021-01-01 16:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,5.0,5.0,7.0,4.7,3.7,2.8,0.0,0.0,0.1,0.1,1010.1,,,87.0
1970-01-01 00:00:00.000000017,2021-01-01 17:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,250.0,250.0,-0.9396926207859084,-0.34202014332566855,5.0,5.0,7.0,4.6,4.2,3.3,0.0,0.0,0.5,0.3,1010.3,,,91.0
1970-01-01 00:00:00.000000018,2021-01-01 18:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,5.0,5.0,8.0,4.4,3.966666666666667,3.3,0.0,0.0,0.5,0.9,1010.8,,,92.0
1970-01-01 00:00:00.000000019,2021-01-01 19:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,230.0,230.0,-0.7660444431189779,-0.6427876096865395,4.0,4.0,7.0,3.8,3.7333333333333334,2.7,0.0,0.0,0.0,0.0,1011.2,,,92.0
1970-01-01 00:00:00.000000020,2021-01-01 20:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,4.0,4.0,7.0,3.6,3.5,2.3,0.0,0.0,0.0,0.0,1011.5,,,91.0
1970-01-01 00:00:00.000000021,2021-01-01 21:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,4.0,4.0,6.0,3.4,3.2666666666666666,2.2,0.0,0.0,0.0,0.0,1011.6,,,91.0
1970-01-01 00:00:00.000000022,2021-01-01 22:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,3.0,3.0,5.0,3.2,3.033333333333333,2.1,0.0,0.0,0.0,0.0,1011.7,,,92.0
1970-01-01 00:00:00.000000023,2021-01-01 23:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,3.0,3.0,4.0,3.2,2.8,2.4,0.0,0.0,0.0,0.0,1012.0,,,94.0
1970-01-01 00:00:00.000000024,2021-01-02 00:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,3.0,3.0,5.0,3.1,2.6333333333333333,2.5,0.0,0.0,0.0,0.0,1012.2,,,95.0
1970-01-01 00:00:00.000000025,2021-01-02 01:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,3.0,3.0,6.0,3.1,2.466666666666667,2.6,0.0,0.0,0.0,0.0,1012.2,,,95.0
1970-01-01 00:00:00.000000026,2021-01-02 02:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,3.0,2.0,4.0,2.9,2.3,2.4,0.0,0.0,0.0,0.0,1012.3,,,96.0
1970-01-01 00:00:00.000000027,2021-01-02 03:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,3.0,3.0,4.0,2.9,2.1333333333333333,2.5,0.0,0.0,0.0,0.0,1012.2,,,97.0
1970-01-01 00:00:00.000000028,2021-01-02 04:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,3.0,3.0,5.0,2.6,1.9666666666666668,2.3,0.0,0.0,0.0,0.0,1012.4,,,97.0
1970-01-01 00:00:00.000000029,2021-01-02 05:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,3.0,3.0,4.0,2.6,1.8,2.2,0.0,0.0,0.0,0.0,1012.5,,,97.0
1970-01-01 00:00:00.000000030,2021-01-02 06:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,3.0,3.0,5.0,2.5,1.85,2.2,0.0,0.0,0.0,0.0,1012.7,,,98.0
1970-01-01 00:00:00.000000031,2021-01-02 07:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,2.0,3.0,4.0,2.7,1.9000000000000001,2.4,0.0,0.0,0.0,0.0,1013.3,,,98.0
1970-01-01 00:00:00.000000032,2021-01-02 08:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,2.0,2.0,4.0,3.0,1.9500000000000002,2.8,0.0,7.0,0.0,0.0,1013.6,,,98.0
1970-01-01 00:00:00.000000033,2021-01-02 09:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,230.0,230.0,-0.7660444431189779,-0.6427876096865395,2.0,1.0,4.0,4.1,2.0,3.4,0.7,42.0,0.0,0.0,1014.1,,,94.0
1970-01-01 00:00:00.000000034,2021-01-02 10:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,200.0,199.99999999999997,-0.34202014332566866,-0.9396926207859084,2.0,2.0,3.0,4.5,2.0500000000000003,3.8,0.3,48.0,0.0,0.0,1014.1,,,95.0
1970-01-01 00:00:00.000000035,2021-01-02 11:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,1.0,2.0,3.0,5.1,2.1,4.3,0.0,32.0,0.0,0.0,1013.5,,,94.0
1970-01-01 00:00:00.000000036,2021-01-02 12:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,240.0,239.99999999999994,-0.8660254037844385,-0.5000000000000004,2.0,2.0,2.0,5.6,2.1,4.8,0.5,53.0,0.0,0.0,1013.2,,,95.0
1970-01-01 00:00:00.000000037,2021-01-02 13:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,260.0,260.0,-0.984807753012208,-0.17364817766693033,1.0,2.0,2.0,5.9,2.1,4.8,0.8,58.0,0.0,0.0,1013.2,,,92.0
1970-01-01 00:00:00.000000038,2021-01-02 14:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,220.0,219.99999999999997,-0.6427876096865393,-0.766044443118978,1.0,1.0,1.0,5.5,2.1,4.9,0.8,26.0,0.0,0.0,1013.4,,,95.0
1970-01-01 00:00:00.000000039,2021-01-02 15:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,190.0,190.0,-0.17364817766693047,-0.984807753012208,1.0,1.0,1.0,4.6,2.1,4.3,0.0,3.0,0.0,0.0,1013.7,,,98.0
1970-01-01 00:00:00.000000040,2021-01-02 16:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,190.0,190.0,-0.17364817766693047,-0.984807753012208,1.0,1.0,1.0,4.3,2.1,4.3,0.0,0.0,0.0,0.0,1013.8,,,99.0
1970-01-01 00:00:00.000000041,2021-01-02 17:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,190.0,190.0,-0.17364817766693047,-0.984807753012208,1.0,1.0,2.0,3.3,2.1,3.2,0.0,0.0,0.2,0.1,1014.0,,,99.0
1970-01-01 00:00:00.000000042,2021-01-02 18:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,210.0,210.0,-0.5000000000000001,-0.8660254037844386,1.0,1.0,2.0,2.2,1.6,2.1,0.0,0.0,0.0,0.0,1014.2,,,99.0
1970-01-01 00:00:00.000000043,2021-01-02 19:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.1,1.9,0.0,0.0,0.0,0.0,1014.3,,,99.0
1970-01-01 00:00:00.000000044,2021-01-02 20:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,290.0,0.0,0.0,1.0,0.0,1.0,2.0,0.1,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,1014.2,,,99.0
1970-01-01 00:00:00.000000045,2021-01-02 21:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.5,0.10000000000000009,0.4,0.0,0.0,0.0,0.0,1014.3,,,99.0
1970-01-01 00:00:00.000000046,2021-01-02 22:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,320.0,320.0,-0.6427876096865396,0.7660444431189778,1.0,1.0,3.0,0.4,-0.3999999999999999,0.3,0.0,0.0,0.0,0.0,1015.2,,,99.0
1970-01-01 00:00:00.000000047,2021-01-02 23:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,130.0,130.0,0.766044443118978,-0.6427876096865394,1.0,1.0,2.0,1.2,-0.9,1.1,0.0,0.0,0.0,0.0,1014.7,,,99.0
1970-01-01 00:00:00.000000048,2021-01-03 00:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,90.0,90.0,1.0,6.123233995736766e-17,2.0,2.0,4.0,2.8,-0.5833333333333334,2.8,0.0,0.0,0.0,0.0,1014.8,,,99.0
1970-01-01 00:00:00.000000049,2021-01-03 01:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,90.0,90.0,1.0,6.123233995736766e-17,2.0,2.0,3.0,3.0,-0.2666666666666667,2.9,0.0,0.0,0.0,0.0,1015.4,,,99.0
1970-01-01 00:00:00.000000050,2021-01-03 02:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,90.0,90.0,1.0,6.123233995736766e-17,2.0,2.0,4.0,2.9,0.04999999999999993,2.9,0.0,0.0,0.0,0.0,1015.2,,,99.0
1970-01-01 00:00:00.000000051,2021-01-03 03:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,80.0,80.0,0.984807753012208,0.17364817766693041,2.0,2.0,3.0,3.3,0.3666666666666666,3.2,0.0,0.0,0.0,0.0,1015.3,,,98.0
1970-01-01 00:00:00.000000052,2021-01-03 04:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,90.0,90.0,1.0,6.123233995736766e-17,2.0,2.0,4.0,3.4,0.6833333333333332,3.1,0.0,0.0,0.0,0.0,1014.5,,,98.0
1970-01-01 00:00:00.000000053,2021-01-03 05:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,90.0,90.0,1.0,6.123233995736766e-17,3.0,3.0,5.0,3.6,1.0,3.0,0.0,0.0,0.0,0.0,1014.9,,,96.0
1970-01-01 00:00:00.000000054,2021-01-03 06:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,90.0,90.0,1.0,6.123233995736766e-17,3.0,3.0,5.0,3.6,1.35,3.1,0.0,0.0,0.0,0.0,1015.5,,,96.0
1970-01-01 00:00:00.000000055,2021-01-03 07:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,80.0,80.0,0.984807753012208,0.17364817766693041,4.0,4.0,7.0,3.5,1.7000000000000002,2.6,0.0,0.0,0.0,0.0,1015.9,,,93.0
1970-01-01 00:00:00.000000056,2021-01-03 08:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,60.0,60.0,0.8660254037844386,0.5000000000000001,4.0,3.0,6.0,3.5,2.05,2.7,0.0,3.0,0.0,0.0,1016.4,,,94.0
1970-01-01 00:00:00.000000057,2021-01-03 09:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,40.0,40.0,0.6427876096865393,0.766044443118978,3.0,4.0,5.0,3.8,2.4000000000000004,2.8,0.0,11.0,0.0,0.0,1016.6,,,92.0
1970-01-01 00:00:00.000000058,2021-01-03 10:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,5.0,5.0,7.0,4.0,2.75,2.7,0.0,16.0,0.0,0.0,1016.6,,,91.0
1970-01-01 00:00:00.000000059,2021-01-03 11:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,5.0,4.0,7.0,4.3,3.1,1.8,0.0,25.0,0.0,0.0,1016.5,,,83.0
1970-01-01 00:00:00.000000060,2021-01-03 12:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,5.0,6.0,8.0,4.4,3.166666666666667,0.8,0.0,40.0,0.0,0.0,1016.3,,,77.0
1970-01-01 00:00:00.000000061,2021-01-03 13:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,6.0,6.0,9.0,4.1,3.2333333333333334,0.2,0.0,13.0,0.0,0.0,1016.5,,,75.0
1970-01-01 00:00:00.000000062,2021-01-03 14:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,60.0,60.0,0.8660254037844386,0.5000000000000001,6.0,6.0,11.0,3.8,3.3,0.4,0.0,5.0,0.0,0.0,1016.7,,,78.0
1970-01-01 00:00:00.000000063,2021-01-03 15:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,60.0,60.0,0.8660254037844386,0.5000000000000001,6.0,6.0,9.0,4.0,3.3666666666666667,0.4,0.0,2.0,0.0,0.0,1016.8,,,77.0
1970-01-01 00:00:00.000000064,2021-01-03 16:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,60.0,60.0,0.8660254037844386,0.5000000000000001,6.0,7.0,10.0,4.1,3.4333333333333336,0.5,0.0,0.0,0.0,0.0,1016.8,,,77.0
1970-01-01 00:00:00.000000065,2021-01-03 17:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,7.0,7.0,10.0,3.9,3.5,0.2,0.0,0.0,0.0,0.0,1017.0,,,76.0
1970-01-01 00:00:00.000000066,2021-01-03 18:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,7.0,6.0,11.0,3.7,3.466666666666667,-0.5,0.0,0.0,0.0,0.0,1017.2,,,73.0
1970-01-01 00:00:00.000000067,2021-01-03 19:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,40.0,40.0,0.6427876096865393,0.766044443118978,7.0,7.0,11.0,3.7,3.433333333333333,0.2,0.0,0.0,0.0,0.0,1017.3,,,77.0
1970-01-01 00:00:00.000000068,2021-01-03 20:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,40.0,40.0,0.6427876096865393,0.766044443118978,8.0,8.0,11.0,3.7,3.4,0.6,0.0,0.0,0.0,0.0,1017.3,,,79.0
1970-01-01 00:00:00.000000069,2021-01-03 21:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,40.0,40.0,0.6427876096865393,0.766044443118978,7.0,7.0,10.0,3.6,3.3666666666666667,0.9,0.0,0.0,0.0,0.0,1017.4,,,82.0
1970-01-01 00:00:00.000000070,2021-01-03 22:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,40.0,40.0,0.6427876096865393,0.766044443118978,7.0,6.0,10.0,3.7,3.333333333333333,1.2,0.0,0.0,0.0,0.0,1017.1,,,83.0
1970-01-01 00:00:00.000000071,2021-01-03 23:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,40.0,40.0,0.6427876096865393,0.766044443118978,7.0,7.0,10.0,3.6,3.3,1.4,0.0,0.0,0.0,0.0,1016.8,,,85.0
1970-01-01 00:00:00.000000072,2021-01-04 00:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,40.0,40.0,0.6427876096865393,0.766044443118978,7.0,8.0,10.0,3.4,3.25,1.5,0.0,0.0,0.0,0.0,1016.5,,,87.0
1970-01-01 00:00:00.000000073,2021-01-04 01:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,40.0,40.0,0.6427876096865393,0.766044443118978,7.0,7.0,10.0,3.5,3.1999999999999997,1.9,0.0,0.0,0.0,0.0,1016.4,,,89.0
1970-01-01 00:00:00.000000074,2021-01-04 02:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,7.0,6.0,11.0,3.6,3.15,1.9,0.0,0.0,0.0,0.0,1016.2,,,88.0
1970-01-01 00:00:00.000000075,2021-01-04 03:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,40.0,40.0,0.6427876096865393,0.766044443118978,7.0,8.0,11.0,3.4,3.1,1.9,0.0,0.0,0.0,0.0,1015.9,,,90.0
1970-01-01 00:00:00.000000076,2021-01-04 04:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,7.0,7.0,12.0,3.3,3.05,1.7,0.0,0.0,0.0,0.0,1015.9,,,89.0
1970-01-01 00:00:00.000000077,2021-01-04 05:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,60.0,60.0,0.8660254037844386,0.5000000000000001,8.0,8.0,12.0,3.3,3.0,1.7,0.0,0.0,0.3,0.1,1016.1,,,89.0
1970-01-01 00:00:00.000000078,2021-01-04 06:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,60.0,60.0,0.8660254037844386,0.5000000000000001,7.0,7.0,12.0,3.2,3.0,1.6,0.0,0.0,0.0,0.0,1016.5,,,89.0
1970-01-01 00:00:00.000000079,2021-01-04 07:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,60.0,60.0,0.8660254037844386,0.5000000000000001,7.0,7.0,11.0,3.4,3.0,1.9,0.0,0.0,0.0,0.0,1016.8,,,89.0
1970-01-01 00:00:00.000000080,2021-01-04 08:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,60.0,60.0,0.8660254037844386,0.5000000000000001,7.0,8.0,11.0,3.5,3.0,1.9,0.0,2.0,0.0,0.0,1017.2,,,89.0
1970-01-01 00:00:00.000000081,2021-01-04 09:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,60.0,60.0,0.8660254037844386,0.5000000000000001,8.0,8.0,12.0,3.5,3.0,1.9,0.0,5.0,0.0,0.0,1017.6,,,89.0
1970-01-01 00:00:00.000000082,2021-01-04 10:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,60.0,60.0,0.8660254037844386,0.5000000000000001,8.0,8.0,12.0,3.9,3.0,1.9,0.0,11.0,0.0,0.0,1017.5,,,87.0
1970-01-01 00:00:00.000000083,2021-01-04 11:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,60.0,60.0,0.8660254037844386,0.5000000000000001,8.0,7.0,12.0,3.7,3.0,2.1,0.0,18.0,0.0,0.0,1017.1,,,89.0
1970-01-01 00:00:00.000000084,2021-01-04 12:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,7.0,7.0,11.0,3.9,2.966666666666667,2.0,0.0,12.0,0.0,0.0,1016.8,,,87.0
1970-01-01 00:00:00.000000085,2021-01-04 13:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,8.0,8.0,12.0,3.7,2.933333333333333,1.7,0.0,11.0,0.0,0.0,1016.8,,,86.0
1970-01-01 00:00:00.000000086,2021-01-04 14:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,8.0,8.0,12.0,3.5,2.9,1.5,0.0,6.0,0.0,0.0,1017.2,,,86.0
1970-01-01 00:00:00.000000087,2021-01-04 15:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,8.0,8.0,13.0,3.4,2.8666666666666667,1.1,0.0,1.0,0.0,0.0,1017.3,,,84.0
1970-01-01 00:00:00.000000088,2021-01-04 16:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,8.0,9.0,12.0,3.2,2.833333333333333,0.8,0.0,0.0,0.0,0.0,1017.3,,,84.0
1970-01-01 00:00:00.000000089,2021-01-04 17:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,40.0,40.0,0.6427876096865393,0.766044443118978,8.0,9.0,12.0,3.0,2.8,0.5,0.0,0.0,0.0,0.0,1017.5,,,83.0
1970-01-01 00:00:00.000000090,2021-01-04 18:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,40.0,40.0,0.6427876096865393,0.766044443118978,8.0,8.0,12.0,2.9,2.783333333333333,0.5,0.0,0.0,0.0,0.0,1017.7,,,84.0
1970-01-01 00:00:00.000000091,2021-01-04 19:00:00,Wilhelminadorp,323,2021-2030,Wilhelminadorp_323_2021-2030.txt,50.0,50.0,0.766044443118978,0.6427876096865394,8.0,8.0,11.0,2.9,2.7666666666666666,0.6,0.0,0.0,0.0,0.0,1017.6,,,84.0
